,budget,country,cum_ww_gross,director,genre_1,genre_2,genre_3,language,mpaa_rating,ratings_count,release_date,runtime,title,url,usa_gross,user_rating
3992,3700000,USA,,Simon Brand,Crime,Drama,Mystery,English,Not Rated,27735,2006-11-03,85.0,Unknown,https://www.imdb.com/title/tt0450340,144397.0,6.5
3993,23000000,USA,,Michael Dowse,Comedy,Drama,Romance,English,R,47380,2011-03-04,97.0,Take Me Home Tonight,https://www.imdb.com/title/tt0810922,6923891.0,6.3
3994,210000000,Canada,459359555,Brett Ratner,Action,Adventure,Sci-Fi,English,PG-13,436051,2006-05-26,104.0,X-Men: The Last Stand,https://www.imdb.com/title/tt0376994,234362462.0,6.7
3995,"
Budget:£3,500,159
            (estimated)
",UK,76583333,Gurinder Chadha,Comedy,Drama,Romance,English,PG-13,97386,2003-08-01,112.0,Bend It Like Beckham,https://www.imdb.com/title/tt0286499,32543449.0,6.7
3996,13000000,USA,,Stephen Chbosky,Drama,Romance,,English,PG-13,409526,2012-10-12,102.0,The Perks of Being a Wallflower,https://www.imdb.com/title/tt1659337,17738570.0,8.0
3997,,UK,,Kasper Barfoed,Action,Thriller,,English,R,17854,2013-04-26,89.0,The Numbers Station,https://www.imdb.com/title/tt1659338,,5.6
3998,,UK,,John Michael McDonagh,Action,Comedy,,English,R,14547,2017-02-03,98.0,War on Everyone,https://www.imdb.com/title/tt3708886,,5.8
3999,4000000,Canada,,"Rick Moranis, Dave Thomas",Comedy,Crime,Sci-Fi,English,PG,14240,1983-08-26,90.0,The Adventures of Bob & Doug McKenzie: Strange Brew,https://www.imdb.com/title/tt0086373,8571374.0,6.8
4000,11000000,USA,132922000,"Paul Weitz, Chris Weitz",Comedy,,,English,R,344078,1999-07-09,95.0,American Pie,https://www.imdb.com/title/tt0163651,102561004.0,7.0
4001,4000000,USA,,Tom McCarthy,Drama,,,English,PG-13,39695,2008-05-23,104.0,The Visitor,https://www.imdb.com/title/tt0857191,9422422.0,7.7
4002,"
Budget:£3,000,000
            (estimated)
",UK,,Nick Love,Action,Crime,Drama,English,R,17810,2013-03-01,112.0,The Sweeney,https://www.imdb.com/title/tt0857190,26345.0,6.1
4003,,USA,,"Charles Guard, Thomas Guard",Drama,Horror,Mystery,English,PG-13,69592,2009-01-30,87.0,The Uninvited,https://www.imdb.com/title/tt0815245,28573173.0,6.4
4004,16500000,USA,13620075,Joe Nussbaum,Comedy,Drama,Romance,English,PG-13,42037,2007-09-21,108.0,Sydney White,https://www.imdb.com/title/tt0815244,11892415.0,6.3
4005,25000000,USA,153997819,Tim Story,Action,Comedy,Crime,English,PG-13,90775,2014-01-17,99.0,Ride Along,https://www.imdb.com/title/tt1408253,134938200.0,6.2
4006,19000000,USA,15079259,Sean Anders,Adventure,Comedy,Romance,English,R,78442,2008-10-17,109.0,Sex Drive,https://www.imdb.com/title/tt1135985,8402485.0,6.5
4007,48000000,USA,76019048,James Mangold,Comedy,Fantasy,Romance,English,PG-13,72096,2001-12-25,118.0,Kate & Leopold,https://www.imdb.com/title/tt0035423,47121859.0,6.4
4008,21000000,USA,20162705,"Katt Shea, Robert Mandel",Horror,Sci-Fi,Thriller,English,R,14199,1999-03-12,104.0,The Rage: Carrie 2,https://www.imdb.com/title/tt0144814,17762705.0,4.6
4009,21000000,USA,19077240,Wes Anderson,Comedy,Drama,,English,R,238223,2002-01-04,110.0,The Royal Tenenbaums,https://www.imdb.com/title/tt0265666,52364010.0,7.6
4010,35000000,USA,,Gregory Hoblit,Crime,Horror,Mystery,English,R,44406,2008-01-25,101.0,Untraceable,https://www.imdb.com/title/tt0880578,28687835.0,6.2
4011,2000000,USA,418200000,"William Cottrell, David Hand, Wilfred Jackson, Larry Morey, Perce Pearce, Ben Sharpsteen",Animation,Family,Fantasy,English,G,156879,1938-02-04,83.0,Snow White and the Seven Dwarfs,https://www.imdb.com/title/tt0029583,184925485.0,7.6
4012,20000000,USA,80693537,John Lee Hancock,Drama,Family,Sport,English,G,29117,2002-03-29,127.0,The Rookie,https://www.imdb.com/title/tt0265662,75600072.0,7.0
4013,150000000,USA,205366737,Roland Emmerich,Action,Drama,Thriller,English,PG-13,185839,2013-06-28,131.0,White House Down,https://www.imdb.com/title/tt2334879,73103784.0,6.4
4014,4000000,UK,,Julian Gilbey,Action,Biography,Crime,English,R,17718,2008-12-01,119.0,Rise of the Footsoldier,https://www.imdb.com/title/tt0901507,,6.9
4015,42000000,USA,,Jonathan Levine,Action,Adventure,Comedy,English,R,27806,2017-05-12,90.0,Snatched,https://www.imdb.com/title/tt2334871,45825314.0,4.4
4016,18000000,USA,99206215,Woody Allen,Drama,,,English,PG-13,174253,2013-08-23,98.0,Blue Jasmine,https://www.imdb.com/title/tt2334873,33405481.0,7.3
4017,30000000,USA,95900000,Eddie Murphy,Comedy,Crime,Drama,English,R,17571,1989-11-17,116.0,Harlem Nights,https://www.imdb.com/title/tt0097481,60864870.0,6.0
4018,,USA,,Sean Byrne,Drama,Horror,Thriller,English,Not Rated,12509,2017-03-17,79.0,The Devil's Candy,https://www.imdb.com/title/tt4935372,,6.4
4019,50000000,Germany,15999250,John McTiernan,Action,Crime,Drama,English,R,54779,2003-03-28,98.0,Basic,https://www.imdb.com/title/tt0264395,26536120.0,6.5
4020,,UK,,Michael Winterbottom,Biography,Comedy,Drama,English,R,29606,2002-09-20,117.0,24 Hour Party People,https://www.imdb.com/title/tt0274309,1130379.0,7.4
4021,,USA,,Anthony Mann,Action,Drama,Western,English,Not Rated,14501,1950-07-12,92.0,Winchester '73,https://www.imdb.com/title/tt0043137,,7.7
4022,100000000,UK,525573161,Christopher Nolan,Action,Drama,History,English,PG-13,421427,2017-07-21,106.0,Dunkirk,https://www.imdb.com/title/tt5013056,188373161.0,8.0
4023,135000000,USA,282570682,David Soren,Animation,Adventure,Comedy,English,PG,71541,2013-07-17,96.0,Turbo,https://www.imdb.com/title/tt1860353,83028128.0,6.4
4024,12000000,Japan,,"Akira Kurosawa, Ishirô Honda",Drama,Fantasy,,Japanese,PG,20819,1990-08-24,119.0,Yume,https://www.imdb.com/title/tt0100998,1963207.0,7.8
4025,110000000,Hong Kong,118188581,Peter Berg,Action,Drama,History,English,PG-13,124783,2016-09-30,107.0,Deepwater Horizon,https://www.imdb.com/title/tt1860357,61284947.0,7.1
4026,20000000,USA,,Geoff Murphy,Action,Western,,English,PG-13,27269,1990-08-01,104.0,Young Guns II,https://www.imdb.com/title/tt0100994,44143410.0,6.5
4027,4000000,USA,35564473,Michael Moore,Documentary,Crime,Drama,English,R,132462,2002-11-15,120.0,Bowling for Columbine,https://www.imdb.com/title/tt0310793,21244913.0,8.0
4028,70000000,USA,183388953,"Nicholas Stoller, Doug Sweetland",Animation,Adventure,Comedy,English,PG,47474,2016-09-23,87.0,Storks,https://www.imdb.com/title/tt4624424,72679278.0,6.8
4029,175000000,USA,731342744,"Pete Docter, Bob Peterson",Animation,Adventure,Comedy,English,PG,804941,2009-05-29,96.0,Up,https://www.imdb.com/title/tt1049413,293004164.0,8.3
4030,,Canada,,Jennifer Lynch,Crime,Drama,Horror,English,R,14549,2013-07-18,94.0,Chained,https://www.imdb.com/title/tt1989475,,6.4
4031,10000000,Ireland,17297244,Richard Shepard,Comedy,Crime,Drama,English,R,42203,2006-01-27,96.0,The Matador,https://www.imdb.com/title/tt0365485,12594698.0,6.8
4032,180000000,USA,1021103568,Peter Jackson,Adventure,Family,Fantasy,English,PG-13,702610,2012-12-14,169.0,The Hobbit: An Unexpected Journey,https://www.imdb.com/title/tt0903624,303003568.0,7.9
4033,11000000,USA,,Woody Allen,Comedy,Drama,,English,R,47716,2015-08-07,95.0,Irrational Man,https://www.imdb.com/title/tt3715320,4027764.0,6.6
4034,130000000,UK,211342221,Baz Luhrmann,Adventure,Drama,Romance,English,PG-13,111484,2008-11-26,165.0,Australia,https://www.imdb.com/title/tt0455824,49554002.0,6.6
4035,50000000,USA,,Joe Dante,Comedy,Fantasy,Horror,English,PG-13,80430,1990-06-15,106.0,Gremlins 2: The New Batch,https://www.imdb.com/title/tt0099700,41482207.0,6.3
4036,32000000,USA,,Richard Donner,Comedy,Drama,Fantasy,English,PG-13,73094,1988-11-23,101.0,Scrooged,https://www.imdb.com/title/tt0096061,60328558.0,7.0
4037,,USA,,Stephen Frears,Crime,Drama,Thriller,English,R,22891,1991-01-25,110.0,The Grifters,https://www.imdb.com/title/tt0099703,13446769.0,7.0
4038,1900000,USA,3250000,Fred M. Wilcox,Action,Adventure,Sci-Fi,English,G,39742,1956-08-22,98.0,Forbidden Planet,https://www.imdb.com/title/tt0049223,3000000.0,7.6
4039,,Australia,11001627,Nash Edgerton,Action,Comedy,Crime,English,R,16032,2018-03-09,111.0,Gringo,https://www.imdb.com/title/tt3721964,4969853.0,6.1
4040,,USA,,Courteney Cox,Comedy,Drama,,English,R,15938,2015-04-24,95.0,Just Before I Go,https://www.imdb.com/title/tt2980472,8129.0,6.4
4041,7200000,USA,80000000,Albert Magnoli,Drama,Music,Musical,English,R,16994,1984-07-27,111.0,Purple Rain,https://www.imdb.com/title/tt0087957,68392977.0,6.5
4042,4000000,USA,386078,George A. Romero,Comedy,Drama,Horror,English,R,18953,2010-05-06,90.0,Survival of the Dead,https://www.imdb.com/title/tt1134854,101740.0,4.9
4043,,USA,,Walter Hill,Drama,Music,Mystery,English,R,12226,1986-03-14,99.0,Crossroads,https://www.imdb.com/title/tt0090888,5839031.0,7.1
4044,,USA,,Stacy Peralta,Documentary,Sport,,English,PG-13,11215,2002-05-10,91.0,Dogtown and Z-Boys,https://www.imdb.com/title/tt0275309,1293295.0,7.7
4045,38000000,USA,,Joseph Kosinski,Biography,Drama,,English,PG-13,36086,2017-10-20,134.0,Only the Brave,https://www.imdb.com/title/tt3829920,18340051.0,7.7
4046,38000000,USA,31505287,Matthijs van Heijningen Jr.,Horror,Mystery,Sci-Fi,English,R,107951,2011-10-14,103.0,The Thing,https://www.imdb.com/title/tt0905372,16928670.0,6.2
4047,2000000,USA,,Stephen Herek,Comedy,Horror,Sci-Fi,English,PG-13,27091,1986-04-11,86.0,Critters,https://www.imdb.com/title/tt0090887,13167232.0,6.0
4048,35000000,UK,,Tomas Alfredson,Crime,Drama,Mystery,English,R,42134,2017-10-20,119.0,The Snowman,https://www.imdb.com/title/tt1758810,6670765.0,5.1
4049,,USA,,Delmer Daves,Film-Noir,Thriller,,English,Passed,15215,1947-09-27,106.0,Dark Passage,https://www.imdb.com/title/tt0039302,,7.6
4050,30000000,Hong Kong,5874530,Chris Nahon,Action,Horror,Thriller,English,R,13808,2009-06-04,91.0,Blood: The Last Vampire,https://www.imdb.com/title/tt0806027,257412.0,5.3
4051,,USA,,Hart Bochner,Comedy,Crime,Romance,English,PG-13,11710,1996-10-25,86.0,High School High,https://www.imdb.com/title/tt0116531,20951277.0,5.5
4052,30000000,USA,,Mark Steven Johnson,Comedy,Drama,Family,English,PG,19482,1998-09-11,114.0,Simon Birch,https://www.imdb.com/title/tt0124879,18252684.0,6.9
4053,,France,10372390,François Ozon,Crime,Drama,Mystery,English,R,38521,2003-08-01,102.0,Swimming Pool,https://www.imdb.com/title/tt0324133,10105505.0,6.8
4054,4000000,UK,,Jake West,Comedy,Horror,Sci-Fi,English,Not Rated,19812,2009-06-12,89.0,Doghouse,https://www.imdb.com/title/tt1023500,,6.1
4055,30000000,USA,34314223,Woody Allen,Comedy,Drama,Romance,English,PG-13,58683,2016-08-05,96.0,Café Society,https://www.imdb.com/title/tt4513674,11103205.0,6.6
4056,40000000,USA,87145086,Brad Furman,Crime,Drama,Thriller,English,R,191519,2011-03-18,118.0,The Lincoln Lawyer,https://www.imdb.com/title/tt1189340,58009200.0,7.3
4057,1800000,USA,,Martin Scorsese,Drama,Romance,,English,PG,17940,1975-05-30,112.0,Alice Doesn't Live Here Anymore,https://www.imdb.com/title/tt0071115,17600000.0,7.4
4058,,UK,,David Frankel,Biography,Comedy,Drama,English,PG-13,10135,2013-10-25,103.0,One Chance,https://www.imdb.com/title/tt1196956,89722.0,6.8
4059,,USA,,Jared Hess,Comedy,,,English,PG,179095,2004-08-27,96.0,Napoleon Dynamite,https://www.imdb.com/title/tt0374900,,6.9
4060,,USA,,Randal Kleiser,Adventure,Comedy,Romance,English,PG-13,13009,2006-06-08,87.0,Love Wrecked,https://www.imdb.com/title/tt0409011,478070.0,4.9
4061,45000000,USA,72028752,Raja Gosnell,Comedy,Family,Fantasy,English,PG,24206,2005-11-23,88.0,"Yours, Mine & Ours",https://www.imdb.com/title/tt0443295,53412862.0,5.4
4062,45000000,USA,90683916,Dean Parisot,Adventure,Comedy,Sci-Fi,English,PG,134748,1999-12-25,102.0,Galaxy Quest,https://www.imdb.com/title/tt0177789,71583916.0,7.3
4063,5000000,USA,,Wolfgang Reitherman,Animation,Adventure,Comedy,English,G,98688,1973-11-08,83.0,Robin Hood,https://www.imdb.com/title/tt0070608,32056467.0,7.6
4064,3500000,UK,71558971,Danny Boyle,Drama,,,English,R,568478,1996-08-09,94.0,Trainspotting,https://www.imdb.com/title/tt0117951,16501785.0,8.2
4065,1300000,USA,,Steve Buscemi,Comedy,Drama,,English,R,12351,1996-10-11,95.0,Trees Lounge,https://www.imdb.com/title/tt0117958,695229.0,7.2
4066,20000000,Canada,52302796,M.J. Bassett,Horror,,,English,R,55407,2012-10-26,95.0,Silent Hill: Revelation,https://www.imdb.com/title/tt0938330,17529157.0,5.0
4067,,USA,,Lasse Hallström,Adventure,Comedy,Drama,English,R,48391,2006-01-06,112.0,Casanova,https://www.imdb.com/title/tt0402894,11294832.0,6.5
4068,185000000,USA,538983207,"Mark Andrews, Brenda Chapman, Steve Purcell",Animation,Adventure,Comedy,English,PG,321961,2012-06-22,93.0,Brave,https://www.imdb.com/title/tt1217209,237283207.0,7.1
4069,5000000,UK,,"Geoff Moore, David Posamentier",Comedy,Drama,,English,Not Rated,12932,2014-03-14,91.0,Better Living Through Chemistry,https://www.imdb.com/title/tt1609479,72273.0,6.3
4070,6000000,USA,,"Elizabeth Banks, Steven Brill, Steve Carr, Rusty Cundieff, James Duffy, Griffin Dunne, Peter Farrelly, Patrik Forsberg, Will Graham, James Gunn, Brett Ratner, Jonathan van Tulleken, Bob Odenkirk",Comedy,,,English,R,89786,2013-01-25,94.0,Movie 43,https://www.imdb.com/title/tt1333125,8828771.0,4.3
4071,,USA,,Robert Stevenson,Family,Drama,Adventure,English,Approved,10096,1957-12-25,83.0,Old Yeller,https://www.imdb.com/title/tt0050798,21909000.0,7.3
4072,,Germany,63790396,Wes Anderson,Animation,Adventure,Comedy,English,PG-13,73876,2018-04-13,101.0,Isle of Dogs,https://www.imdb.com/title/tt5104604,32015231.0,8.0
4073,8000000,Serbia,,Emir Kusturica,Comedy,Romance,Music,Serbian,,11125,2004-05-14,155.0,Zivot je cudo,https://www.imdb.com/title/tt0322420,,7.6
4074,45000000,USA,,Spike Lee,Action,Drama,War,English,R,16792,2008-09-26,160.0,Miracle at St. Anna,https://www.imdb.com/title/tt1046997,7916887.0,6.0
4075,150000000,USA,385680446,J.J. Abrams,Action,Adventure,Sci-Fi,English,PG-13,547734,2009-05-08,127.0,Star Trek,https://www.imdb.com/title/tt0796366,257730019.0,8.0
4076,7000000,USA,2581387,George Hickenlooper,Biography,Drama,,English,R,19765,2007-02-16,99.0,Factory Girl,https://www.imdb.com/title/tt0432402,1661464.0,6.4
4077,20000000,USA,2128186,Mike Gunther,Action,Crime,Drama,English,R,19401,2011-10-13,85.0,Setup,https://www.imdb.com/title/tt1748197,,4.4
4078,30000000,USA,91388487,Sam Raimi,Horror,Thriller,,English,PG-13,172892,2009-05-29,99.0,Drag Me to Hell,https://www.imdb.com/title/tt1127180,42100625.0,6.6
4079,48000000,USA,112462508,Michael Lembeck,Comedy,Family,Fantasy,English,PG,36066,2010-01-22,101.0,Tooth Fairy,https://www.imdb.com/title/tt0808510,60022256.0,5.0
4080,,USA,72000000,Steve Miner,Drama,Romance,Sci-Fi,English,PG,40503,1992-12-16,102.0,Forever Young,https://www.imdb.com/title/tt0104291,55956200.0,6.3
4081,,Hong Kong,,Vincent Kok,Action,Comedy,Romance,Cantonese,PG-13,10031,1999-02-06,121.0,Boh lei chun,https://www.imdb.com/title/tt0184526,,6.1
4082,30000000,USA,,Geoff Murphy,Action,Crime,Sci-Fi,English,R,13486,1992-01-17,110.0,Freejack,https://www.imdb.com/title/tt0104299,17129000.0,5.3
4083,7000000,USA,,Robert Klane,Adventure,Comedy,Fantasy,English,PG,11459,1993-07-09,97.0,Weekend at Bernie's II,https://www.imdb.com/title/tt0108539,12741891.0,4.7
4084,35000000,USA,,Nicholas Stoller,Comedy,,,English,R,96035,2016-05-20,92.0,Neighbors 2: Sorority Rising,https://www.imdb.com/title/tt4438848,55291815.0,5.7
4085,1950000,USA,11351454,Frank Lloyd,Adventure,Biography,Drama,English,Not Rated,18352,1936-01-01,132.0,Mutiny on the Bounty,https://www.imdb.com/title/tt0026752,5474471.0,7.8
4086,75000000,USA,202548575,Adam Shankman,Comedy,Drama,Music,English,PG,109517,2007-07-20,117.0,Hairspray,https://www.imdb.com/title/tt0427327,118871849.0,6.7
4087,100000000,USA,384335608,"George Miller, Warren Coleman, Judy Morris",Animation,Adventure,Comedy,English,PG,151894,2006-11-17,108.0,Happy Feet,https://www.imdb.com/title/tt0366548,198000317.0,6.5
4088,14000000,USA,,Kevin Bray,Action,Comedy,Crime,English,R,11632,2002-03-08,95.0,All About the Benjamins,https://www.imdb.com/title/tt0278295,25482931.0,5.8
4089,72000000,USA,210409945,Mel Gibson,Biography,Drama,History,English,R,861178,1995-05-24,178.0,Braveheart,https://www.imdb.com/title/tt0112573,75600000.0,8.4
4090,40000000,USA,224920315,David Fincher,Biography,Drama,,English,PG-13,550639,2010-10-01,120.0,The Social Network,https://www.imdb.com/title/tt1285016,96962694.0,7.7
4091,2000000,UK,,Steven Knight,Drama,,,English,R,114597,2014-04-18,85.0,Locke,https://www.imdb.com/title/tt2692904,1361423.0,7.1
4092,,UK,8499804,Roger Michell,Drama,Mystery,Romance,English,PG-13,14014,2017-06-09,106.0,My Cousin Rachel,https://www.imdb.com/title/tt4411596,2676077.0,6.0
4093,,USA,,Steve Buscemi,Drama,,,English,R,12784,2007-05-10,84.0,Interview,https://www.imdb.com/title/tt0480269,416417.0,6.8
4094,8000000,USA,,Marc Schölermann,Crime,Horror,Thriller,English,R,28872,2008-04-11,95.0,Pathology,https://www.imdb.com/title/tt0964539,108662.0,6.0
4095,10000000,USA,,Stella Meghie,Drama,Romance,,English,PG-13,23056,2017-05-19,96.0,"Everything, Everything",https://www.imdb.com/title/tt5001718,34000284.0,6.4
4096,12000000,Germany,,Marco Kreuzpaintner,Crime,Drama,Thriller,English,R,15890,2007-10-18,120.0,Trade,https://www.imdb.com/title/tt0399095,214202.0,7.4
4097,20000000,USA,,John Madden,Drama,Mystery,,English,PG-13,40105,2005-10-07,100.0,Proof,https://www.imdb.com/title/tt0377107,7524766.0,6.8
4098,15000000,UK,11162584,Drew Pearce,Action,Crime,Sci-Fi,English,R,11303,2018-06-08,94.0,Hotel Artemis,https://www.imdb.com/title/tt5834262,6708147.0,6.1
4099,17000000,France,,Andrea Di Stefano,Crime,Drama,History,English,R,18516,2015-06-26,120.0,Escobar: Paradise Lost,https://www.imdb.com/title/tt2515030,106869.0,6.5
4100,40000000,USA,,Pierre Morel,Action,Crime,Drama,English,R,34657,2015-03-20,115.0,The Gunman,https://www.imdb.com/title/tt2515034,10640645.0,5.8
4101,5500000,UK,,Richard Eyre,Biography,Drama,Romance,English,R,15907,2002-03-29,91.0,Iris,https://www.imdb.com/title/tt0280778,1292119.0,7.1
4102,50000000,USA,161451538,Hideo Nakata,Horror,Mystery,Thriller,English,PG-13,82818,2005-03-18,110.0,The Ring Two,https://www.imdb.com/title/tt0377109,76231249.0,5.4
4103,5000000,Canada,368744044,Joel Zwick,Comedy,Drama,Romance,English,PG,111372,2002-08-02,95.0,My Big Fat Greek Wedding,https://www.imdb.com/title/tt0259446,241438208.0,6.6
4104,32000000,USA,77566815,Joel Schumacher,Crime,Drama,Horror,English,R,180537,2007-02-23,98.0,The Number 23,https://www.imdb.com/title/tt0481369,35193167.0,6.4
4105,24000000,USA,12591270,Davis Guggenheim,Drama,Mystery,Thriller,English,R,13421,2000-04-21,90.0,Gossip,https://www.imdb.com/title/tt0176783,5108820.0,5.9
4106,40000000,USA,91636986,John Hamburg,Comedy,Romance,,English,R,181675,2009-03-20,105.0,"I Love You, Man",https://www.imdb.com/title/tt1155056,71440011.0,7.0
4107,15000000,USA,79258538,John Hughes,Comedy,,,English,PG,72796,1989-08-16,100.0,Uncle Buck,https://www.imdb.com/title/tt0098554,66758538.0,7.0
4108,25000000,UK,81190583,Lasse Hallström,Drama,Romance,,English,PG-13,164524,2001-01-19,121.0,Chocolat,https://www.imdb.com/title/tt0241303,71509363.0,7.3
4109,100000000,USA,132675864,Ava DuVernay,Adventure,Family,Fantasy,English,PG,26347,2018-03-09,109.0,A Wrinkle in Time,https://www.imdb.com/title/tt1620680,100478608.0,4.2
4110,8500000,USA,,Ari Sandel,Comedy,Romance,,English,PG-13,69093,2015-02-20,101.0,The Duff,https://www.imdb.com/title/tt1666801,34017854.0,6.5
4111,33000000,Germany,,Les Mayfield,Action,Comedy,Crime,English,PG-13,23365,2005-09-09,83.0,The Man,https://www.imdb.com/title/tt0399327,8326035.0,5.6
4112,,USA,,Angela Robinson,Biography,Drama,,English,R,14645,2017-10-13,108.0,Professor Marston and the Wonder Women,https://www.imdb.com/title/tt6133130,1584759.0,7.1
4113,45000000,USA,70611210,Roger Spottiswoode,Action,Comedy,Family,English,PG-13,35003,1992-02-21,87.0,Stop! Or My Mom Will Shoot,https://www.imdb.com/title/tt0105477,28411210.0,4.1
4114,6000000,USA,,David Atkins,Comedy,Crime,Drama,English,R,10126,2001-12-14,95.0,Novocaine,https://www.imdb.com/title/tt0234354,2036682.0,5.8
4115,28000000,USA,186438883,James Mangold,Biography,Drama,Music,English,PG-13,206563,2005-11-18,136.0,Walk the Line,https://www.imdb.com/title/tt0358273,119519402.0,7.9
4116,1000000,USA,,Douglas Trumbull,Drama,Sci-Fi,,English,G,23797,1972-03-10,89.0,Silent Running,https://www.imdb.com/title/tt0067756,,6.7
4117,7300000,UK,,Daniel Barber,Action,Crime,Drama,English,R,79322,2010-05-14,103.0,Harry Brown,https://www.imdb.com/title/tt1289406,1818681.0,7.2
